"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:1903706","GO:1903706","regulation of hemopoiesis",345,0.431861154108209,1.71376318319959,8.36555316720946e-07,0.00041576799241031,0.00035679684656701,2507,"tags=34%, list=19%, signal=28%","ENSG00000263961/ENSG00000109906/ENSG00000171855/ENSG00000125657/ENSG00000002933/ENSG00000143842/ENSG00000121807/ENSG00000112299/ENSG00000159189/ENSG00000182566/ENSG00000245848/ENSG00000106565/ENSG00000115738/ENSG00000174946/ENSG00000127951/ENSG00000107485/ENSG00000198719/ENSG00000197837/ENSG00000121594/ENSG00000170345/ENSG00000136634/ENSG00000163737/ENSG00000134256/ENSG00000179348/ENSG00000123610/ENSG00000198846/ENSG00000179388/ENSG00000163599/ENSG00000057657/ENSG00000135046/ENSG00000107338/ENSG00000242252/ENSG00000169071/ENSG00000128342/ENSG00000102804/ENSG00000185507/ENSG00000162711/ENSG00000180354/ENSG00000117586/ENSG00000123999/ENSG00000167601/ENSG00000176907/ENSG00000019549/ENSG00000187098/ENSG00000072694/ENSG00000130584/ENSG00000135426/ENSG00000171150/ENSG00000114013/ENSG00000109670/ENSG00000152518/ENSG00000187608/ENSG00000115415/ENSG00000144802/ENSG00000183087/ENSG00000010610/ENSG00000104312/ENSG00000073861/ENSG00000198730/ENSG00000136869/ENSG00000107738/ENSG00000136630/ENSG00000204103/ENSG00000254087/ENSG00000183734/ENSG00000111859/ENSG00000165702/ENSG00000145675/ENSG00000173334/ENSG00000110944/ENSG00000104432/ENSG00000135503/ENSG00000122641/ENSG00000160856/ENSG00000049130/ENSG00000185122/ENSG00000171223/ENSG00000157227/ENSG00000128606/ENSG00000185862/ENSG00000168421/ENSG00000172216/ENSG00000166147/ENSG00000110492/ENSG00000006712/ENSG00000175467/ENSG00000168961/ENSG00000079385/ENSG00000122378/ENSG00000112062/ENSG00000125347/ENSG00000100906/ENSG00000101665/ENSG00000160685/ENSG00000277632/ENSG00000151651/ENSG00000100219/ENSG00000128016/ENSG00000180694/ENSG00000163874/ENSG00000186818/ENSG00000146676/ENSG00000105329/ENSG00000164136/ENSG00000173757/ENSG00000183864/ENSG00000112149/ENSG00000119535/ENSG00000108342/ENSG00000185338/ENSG00000080503/ENSG00000019582/ENSG00000081189/ENSG00000081237/ENSG00000178585/ENSG00000168610"
"GO:1903707","GO:1903707","negative regulation of hemopoiesis",87,0.599743516466344,2.05838283049292,1.62920556925736e-06,0.000741762560934675,0.000636553432381051,2121,"tags=45%, list=16%, signal=38%","ENSG00000171855/ENSG00000002933/ENSG00000159189/ENSG00000182566/ENSG00000245848/ENSG00000106565/ENSG00000115738/ENSG00000127951/ENSG00000179348/ENSG00000123610/ENSG00000163599/ENSG00000135046/ENSG00000102804/ENSG00000117586/ENSG00000123999/ENSG00000019549/ENSG00000072694/ENSG00000130584/ENSG00000171150/ENSG00000109670/ENSG00000073861/ENSG00000136869/ENSG00000136630/ENSG00000204103/ENSG00000254087/ENSG00000183734/ENSG00000145675/ENSG00000173334/ENSG00000122641/ENSG00000128606/ENSG00000166147/ENSG00000110492/ENSG00000079385/ENSG00000125347/ENSG00000101665/ENSG00000160685/ENSG00000277632/ENSG00000163874/ENSG00000186818"
"GO:0050729","GO:0050729","positive regulation of inflammatory response",105,0.571826217196092,2.01098282302155,1.76384000222257e-06,0.000741762560934675,0.000636553432381051,2580,"tags=46%, list=19%, signal=37%","ENSG00000145623/ENSG00000121807/ENSG00000137033/ENSG00000100079/ENSG00000245848/ENSG00000175445/ENSG00000198829/ENSG00000129988/ENSG00000170323/ENSG00000106366/ENSG00000134352/ENSG00000035720/ENSG00000141655/ENSG00000099985/ENSG00000150337/ENSG00000136244/ENSG00000162711/ENSG00000117586/ENSG00000174885/ENSG00000142405/ENSG00000125730/ENSG00000188906/ENSG00000068001/ENSG00000144802/ENSG00000142192/ENSG00000171522/ENSG00000136869/ENSG00000103222/ENSG00000126262/ENSG00000110944/ENSG00000249437/ENSG00000172216/ENSG00000110492/ENSG00000115602/ENSG00000103313/ENSG00000100906/ENSG00000102871/ENSG00000277632/ENSG00000151651/ENSG00000103490/ENSG00000105329/ENSG00000164136/ENSG00000173757/ENSG00000068079/ENSG00000137752/ENSG00000091106/ENSG00000177663/ENSG00000196954"
"GO:0050727","GO:0050727","regulation of inflammatory response",276,0.445677328597811,1.7399089704343,2.23367846810391e-06,0.000872251441794578,0.000748534205439033,2087,"tags=31%, list=16%, signal=27%","ENSG00000179776/ENSG00000145623/ENSG00000121807/ENSG00000019991/ENSG00000137033/ENSG00000100079/ENSG00000245848/ENSG00000175445/ENSG00000163687/ENSG00000184979/ENSG00000135318/ENSG00000198829/ENSG00000107485/ENSG00000129988/ENSG00000007908/ENSG00000170323/ENSG00000106366/ENSG00000102575/ENSG00000130203/ENSG00000136634/ENSG00000134352/ENSG00000132170/ENSG00000130768/ENSG00000035720/ENSG00000123610/ENSG00000141655/ENSG00000099985/ENSG00000150337/ENSG00000135046/ENSG00000115594/ENSG00000136244/ENSG00000091831/ENSG00000136826/ENSG00000162711/ENSG00000117586/ENSG00000174885/ENSG00000142405/ENSG00000125730/ENSG00000188906/ENSG00000163606/ENSG00000184557/ENSG00000072694/ENSG00000171150/ENSG00000068001/ENSG00000025434/ENSG00000198053/ENSG00000144802/ENSG00000142192/ENSG00000106546/ENSG00000012779/ENSG00000171522/ENSG00000136869/ENSG00000197471/ENSG00000041982/ENSG00000129667/ENSG00000254087/ENSG00000118503/ENSG00000074416/ENSG00000110324/ENSG00000103222/ENSG00000126262/ENSG00000110944/ENSG00000237693/ENSG00000101336/ENSG00000233276/ENSG00000197122/ENSG00000137331/ENSG00000184163/ENSG00000096968/ENSG00000166484/ENSG00000249437/ENSG00000172216/ENSG00000110492/ENSG00000115602/ENSG00000136250/ENSG00000103313/ENSG00000184584/ENSG00000112062/ENSG00000100906/ENSG00000102871/ENSG00000138821/ENSG00000277632/ENSG00000151651/ENSG00000103490/ENSG00000164535/ENSG00000128016"
"GO:0006959","GO:0006959","humoral immune response",146,0.524010983351223,1.90974272457293,2.61966358721182e-06,0.000954780055419133,0.000819357235663373,1503,"tags=31%, list=11%, signal=28%","ENSG00000138755/ENSG00000175899/ENSG00000173369/ENSG00000171855/ENSG00000121807/ENSG00000159189/ENSG00000104921/ENSG00000169245/ENSG00000106538/ENSG00000173372/ENSG00000159674/ENSG00000000971/ENSG00000073754/ENSG00000107485/ENSG00000112936/ENSG00000205403/ENSG00000132465/ENSG00000091513/ENSG00000169413/ENSG00000166278/ENSG00000163737/ENSG00000155659/ENSG00000169508/ENSG00000108691/ENSG00000136244/ENSG00000275896/ENSG00000156234/ENSG00000197766/ENSG00000125730/ENSG00000243649/ENSG00000163736/ENSG00000258818/ENSG00000163734/ENSG00000081041/ENSG00000072694/ENSG00000206047/ENSG00000012779/ENSG00000090382/ENSG00000159403/ENSG00000139178/ENSG00000124116/ENSG00000126759/ENSG00000244731/ENSG00000183018/ENSG00000104432"
"GO:0001936","GO:0001936","regulation of endothelial cell proliferation",97,0.588733307394078,2.05926280850655,3.56924232829074e-06,0.00102700251625082,0.000881335903445532,1271,"tags=33%, list=10%, signal=30%","ENSG00000173482/ENSG00000113140/ENSG00000168874/ENSG00000138798/ENSG00000167244/ENSG00000248329/ENSG00000107562/ENSG00000139567/ENSG00000130203/ENSG00000136634/ENSG00000132170/ENSG00000128052/ENSG00000179348/ENSG00000143494/ENSG00000102755/ENSG00000179388/ENSG00000108691/ENSG00000140945/ENSG00000123358/ENSG00000037280/ENSG00000173269/ENSG00000140285/ENSG00000105974/ENSG00000134817/ENSG00000213015/ENSG00000066056/ENSG00000115415/ENSG00000101445/ENSG00000012779/ENSG00000259207/ENSG00000142798/ENSG00000126561"
"GO:0002819","GO:0002819","regulation of adaptive immune response",168,0.493297100910543,1.8203061802744,3.35347848202098e-06,0.00102700251625082,0.000881335903445532,2167,"tags=36%, list=16%, signal=30%","ENSG00000150637/ENSG00000171855/ENSG00000121807/ENSG00000104921/ENSG00000182566/ENSG00000137033/ENSG00000175505/ENSG00000107485/ENSG00000121594/ENSG00000136634/ENSG00000134352/ENSG00000130202/ENSG00000150337/ENSG00000135046/ENSG00000115594/ENSG00000136244/ENSG00000185507/ENSG00000162711/ENSG00000117586/ENSG00000125730/ENSG00000134545/ENSG00000213047/ENSG00000072694/ENSG00000171150/ENSG00000065675/ENSG00000105205/ENSG00000144802/ENSG00000010610/ENSG00000106546/ENSG00000104312/ENSG00000115604/ENSG00000134321/ENSG00000073861/ENSG00000101017/ENSG00000197471/ENSG00000136630/ENSG00000183734/ENSG00000121281/ENSG00000118503/ENSG00000110944/ENSG00000135077/ENSG00000157873/ENSG00000168811/ENSG00000096968/ENSG00000171223/ENSG00000115602/ENSG00000155307/ENSG00000015285/ENSG00000079385/ENSG00000204642/ENSG00000204525/ENSG00000125347/ENSG00000101665/ENSG00000104998/ENSG00000160685/ENSG00000103490/ENSG00000163874/ENSG00000196352/ENSG00000186818/ENSG00000105329"
"GO:1901342","GO:1901342","regulation of vasculature development",211,0.467309687671189,1.77665154973405,3.50887326070815e-06,0.00102700251625082,0.000881335903445532,2220,"tags=36%, list=17%, signal=31%","ENSG00000173482/ENSG00000179776/ENSG00000138061/ENSG00000121807/ENSG00000169245/ENSG00000113140/ENSG00000154734/ENSG00000184113/ENSG00000011465/ENSG00000248329/ENSG00000198719/ENSG00000139567/ENSG00000106366/ENSG00000112562/ENSG00000136634/ENSG00000163737/ENSG00000152270/ENSG00000091879/ENSG00000132170/ENSG00000128052/ENSG00000179348/ENSG00000143494/ENSG00000102755/ENSG00000174059/ENSG00000136244/ENSG00000136826/ENSG00000156234/ENSG00000164867/ENSG00000173198/ENSG00000125730/ENSG00000249751/ENSG00000054598/ENSG00000134817/ENSG00000020181/ENSG00000128165/ENSG00000165168/ENSG00000066056/ENSG00000115415/ENSG00000101445/ENSG00000163638/ENSG00000012779/ENSG00000126458/ENSG00000136848/ENSG00000101017/ENSG00000259207/ENSG00000142798/ENSG00000079337/ENSG00000127528/ENSG00000132205/ENSG00000118503/ENSG00000239697/ENSG00000132386/ENSG00000135048/ENSG00000140464/ENSG00000166501/ENSG00000164619/ENSG00000111961/ENSG00000166484/ENSG00000110492/ENSG00000067066/ENSG00000122707/ENSG00000099250/ENSG00000143590/ENSG00000079385/ENSG00000121966/ENSG00000102760/ENSG00000156427/ENSG00000152804/ENSG00000148926/ENSG00000167772/ENSG00000100219/ENSG00000163874/ENSG00000119630/ENSG00000213463/ENSG00000240583/ENSG00000058668"
"GO:0050867","GO:0050867","positive regulation of cell activation",330,0.427701872408775,1.69463325036186,3.42562101151758e-06,0.00102700251625082,0.000881335903445532,2500,"tags=35%, list=19%, signal=30%","ENSG00000150637/ENSG00000109906/ENSG00000125657/ENSG00000143842/ENSG00000121807/ENSG00000112299/ENSG00000162692/ENSG00000114455/ENSG00000137033/ENSG00000245848/ENSG00000175505/ENSG00000237541/ENSG00000107485/ENSG00000129988/ENSG00000167244/ENSG00000121594/ENSG00000205755/ENSG00000136634/ENSG00000134352/ENSG00000154096/ENSG00000169508/ENSG00000119508/ENSG00000179348/ENSG00000130202/ENSG00000035720/ENSG00000198846/ENSG00000166527/ENSG00000179388/ENSG00000135046/ENSG00000107338/ENSG00000108691/ENSG00000136244/ENSG00000136854/ENSG00000162711/ENSG00000117586/ENSG00000174175/ENSG00000167601/ENSG00000105974/ENSG00000188906/ENSG00000135426/ENSG00000171150/ENSG00000114013/ENSG00000065675/ENSG00000114315/ENSG00000198053/ENSG00000144802/ENSG00000183087/ENSG00000203618/ENSG00000010610/ENSG00000185950/ENSG00000107968/ENSG00000104312/ENSG00000073861/ENSG00000101017/ENSG00000101307/ENSG00000136869/ENSG00000107738/ENSG00000197471/ENSG00000136630/ENSG00000239998/ENSG00000254087/ENSG00000242574/ENSG00000223865/ENSG00000168071/ENSG00000110944/ENSG00000174130/ENSG00000135077/ENSG00000157873/ENSG00000237693/ENSG00000104432/ENSG00000197122/ENSG00000168811/ENSG00000160856/ENSG00000096968/ENSG00000162733/ENSG00000049130/ENSG00000157227/ENSG00000125726/ENSG00000168421/ENSG00000163554/ENSG00000110492/ENSG00000115602/ENSG00000175467/ENSG00000168961/ENSG00000103496/ENSG00000204257/ENSG00000204642/ENSG00000115956/ENSG00000092529/ENSG00000171791/ENSG00000189114/ENSG00000160685/ENSG00000277632/ENSG00000151651/ENSG00000103490/ENSG00000100219/ENSG00000179344/ENSG00000196352/ENSG00000186818/ENSG00000186827/ENSG00000105329/ENSG00000164136/ENSG00000107099/ENSG00000147010/ENSG00000124762/ENSG00000090776/ENSG00000173757/ENSG00000161955/ENSG00000197329/ENSG00000112149/ENSG00000109743/ENSG00000185338/ENSG00000080503/ENSG00000019582/ENSG00000081189/ENSG00000081237/ENSG00000203747"
"GO:0071216","GO:0071216","cellular response to biotic stimulus",209,0.475713109043291,1.80694002457296,3.78896698028344e-06,0.00103571412406048,0.000888811885848594,2561,"tags=41%, list=19%, signal=34%","ENSG00000138755/ENSG00000169245/ENSG00000161929/ENSG00000170458/ENSG00000159674/ENSG00000134061/ENSG00000129988/ENSG00000106366/ENSG00000121594/ENSG00000136634/ENSG00000163737/ENSG00000140968/ENSG00000260314/ENSG00000255833/ENSG00000035720/ENSG00000108691/ENSG00000136244/ENSG00000160323/ENSG00000265972/ENSG00000109501/ENSG00000162711/ENSG00000117586/ENSG00000156234/ENSG00000164867/ENSG00000167601/ENSG00000163736/ENSG00000163734/ENSG00000081041/ENSG00000072694/ENSG00000114013/ENSG00000025434/ENSG00000198053/ENSG00000184588/ENSG00000144802/ENSG00000044574/ENSG00000106546/ENSG00000206047/ENSG00000134326/ENSG00000104312/ENSG00000136848/ENSG00000101017/ENSG00000198730/ENSG00000136869/ENSG00000090376/ENSG00000239998/ENSG00000254087/ENSG00000118503/ENSG00000130707/ENSG00000173334/ENSG00000120868/ENSG00000174130/ENSG00000135077/ENSG00000237693/ENSG00000101336/ENSG00000197122/ENSG00000007171/ENSG00000096968/ENSG00000114698/ENSG00000111961/ENSG00000185122/ENSG00000135218/ENSG00000153162/ENSG00000154451/ENSG00000148400/ENSG00000006712/ENSG00000143183/ENSG00000103257/ENSG00000112062/ENSG00000100906/ENSG00000117009/ENSG00000092067/ENSG00000103490/ENSG00000100219/ENSG00000128016/ENSG00000163874/ENSG00000196352/ENSG00000108840/ENSG00000129226/ENSG00000175197/ENSG00000086065/ENSG00000108342/ENSG00000081189/ENSG00000076984/ENSG00000126456/ENSG00000137752/ENSG00000158615"
"GO:0002696","GO:0002696","positive regulation of leukocyte activation",318,0.428429840081489,1.69411815994852,4.31789478598693e-06,0.00110878756111062,0.000951520830219598,2500,"tags=35%, list=19%, signal=29%","ENSG00000150637/ENSG00000109906/ENSG00000125657/ENSG00000143842/ENSG00000121807/ENSG00000112299/ENSG00000162692/ENSG00000114455/ENSG00000137033/ENSG00000245848/ENSG00000175505/ENSG00000237541/ENSG00000107485/ENSG00000129988/ENSG00000167244/ENSG00000121594/ENSG00000205755/ENSG00000136634/ENSG00000134352/ENSG00000154096/ENSG00000169508/ENSG00000119508/ENSG00000179348/ENSG00000130202/ENSG00000035720/ENSG00000198846/ENSG00000166527/ENSG00000179388/ENSG00000135046/ENSG00000107338/ENSG00000108691/ENSG00000136244/ENSG00000136854/ENSG00000162711/ENSG00000117586/ENSG00000167601/ENSG00000105974/ENSG00000188906/ENSG00000135426/ENSG00000171150/ENSG00000114013/ENSG00000065675/ENSG00000114315/ENSG00000198053/ENSG00000144802/ENSG00000183087/ENSG00000010610/ENSG00000185950/ENSG00000107968/ENSG00000104312/ENSG00000073861/ENSG00000101017/ENSG00000101307/ENSG00000136869/ENSG00000107738/ENSG00000197471/ENSG00000136630/ENSG00000254087/ENSG00000242574/ENSG00000223865/ENSG00000168071/ENSG00000110944/ENSG00000174130/ENSG00000135077/ENSG00000157873/ENSG00000237693/ENSG00000104432/ENSG00000197122/ENSG00000168811/ENSG00000160856/ENSG00000096968/ENSG00000049130/ENSG00000157227/ENSG00000125726/ENSG00000168421/ENSG00000163554/ENSG00000110492/ENSG00000115602/ENSG00000175467/ENSG00000168961/ENSG00000103496/ENSG00000204257/ENSG00000204642/ENSG00000171791/ENSG00000189114/ENSG00000160685/ENSG00000277632/ENSG00000151651/ENSG00000103490/ENSG00000100219/ENSG00000179344/ENSG00000196352/ENSG00000186818/ENSG00000186827/ENSG00000105329/ENSG00000164136/ENSG00000107099/ENSG00000147010/ENSG00000124762/ENSG00000090776/ENSG00000173757/ENSG00000161955/ENSG00000197329/ENSG00000112149/ENSG00000109743/ENSG00000185338/ENSG00000080503/ENSG00000019582/ENSG00000081189/ENSG00000081237/ENSG00000203747"
"GO:0002694","GO:0002694","regulation of leukocyte activation",488,0.391778429739332,1.59910413350061,4.46192177509302e-06,0.00110878756111062,0.000951520830219598,2500,"tags=32%, list=19%, signal=27%","ENSG00000150637/ENSG00000109906/ENSG00000105383/ENSG00000171855/ENSG00000125657/ENSG00000143842/ENSG00000121807/ENSG00000112299/ENSG00000162692/ENSG00000182566/ENSG00000114455/ENSG00000137033/ENSG00000245848/ENSG00000175505/ENSG00000115738/ENSG00000186074/ENSG00000237541/ENSG00000127951/ENSG00000107485/ENSG00000129988/ENSG00000167244/ENSG00000121594/ENSG00000205755/ENSG00000136634/ENSG00000134352/ENSG00000154096/ENSG00000155659/ENSG00000069122/ENSG00000169508/ENSG00000119508/ENSG00000179348/ENSG00000130202/ENSG00000115414/ENSG00000035720/ENSG00000198846/ENSG00000166527/ENSG00000179388/ENSG00000163599/ENSG00000057657/ENSG00000135046/ENSG00000196535/ENSG00000107338/ENSG00000108691/ENSG00000136244/ENSG00000136854/ENSG00000066294/ENSG00000162711/ENSG00000117586/ENSG00000123999/ENSG00000167601/ENSG00000105974/ENSG00000188906/ENSG00000134545/ENSG00000072694/ENSG00000130584/ENSG00000135426/ENSG00000171150/ENSG00000114013/ENSG00000152518/ENSG00000065675/ENSG00000114315/ENSG00000025434/ENSG00000198053/ENSG00000127507/ENSG00000105205/ENSG00000144802/ENSG00000183087/ENSG00000010610/ENSG00000106546/ENSG00000185950/ENSG00000107968/ENSG00000122188/ENSG00000104312/ENSG00000073861/ENSG00000101017/ENSG00000101307/ENSG00000136869/ENSG00000107738/ENSG00000197471/ENSG00000136630/ENSG00000188313/ENSG00000188822/ENSG00000254087/ENSG00000183734/ENSG00000111859/ENSG00000163563/ENSG00000242574/ENSG00000223865/ENSG00000168071/ENSG00000118503/ENSG00000076944/ENSG00000110944/ENSG00000174130/ENSG00000135077/ENSG00000157873/ENSG00000237693/ENSG00000104432/ENSG00000197122/ENSG00000168811/ENSG00000122641/ENSG00000160856/ENSG00000096968/ENSG00000049130/ENSG00000114423/ENSG00000171223/ENSG00000157227/ENSG00000125726/ENSG00000168421/ENSG00000172216/ENSG00000163554/ENSG00000110492/ENSG00000115602/ENSG00000155307/ENSG00000175467/ENSG00000168961/ENSG00000079385/ENSG00000103496/ENSG00000204257/ENSG00000204642/ENSG00000125347/ENSG00000101665/ENSG00000104998/ENSG00000171791/ENSG00000189114/ENSG00000160685/ENSG00000277632/ENSG00000151651/ENSG00000103490/ENSG00000100219/ENSG00000163874/ENSG00000179344/ENSG00000196352/ENSG00000186818/ENSG00000064201/ENSG00000186827/ENSG00000105329/ENSG00000164136/ENSG00000107099/ENSG00000147010/ENSG00000130775/ENSG00000124762/ENSG00000090776/ENSG00000173757/ENSG00000108946/ENSG00000161955/ENSG00000197329/ENSG00000112149/ENSG00000109743/ENSG00000185338/ENSG00000080503/ENSG00000146072/ENSG00000019582/ENSG00000129465/ENSG00000081189/ENSG00000081237/ENSG00000203747"
"GO:0002253","GO:0002253","activation of immune response",438,0.39440649311291,1.60418745293721,5.16430449835507e-06,0.00122753272576118,0.00105342357662099,2564,"tags=31%, list=19%, signal=26%","ENSG00000150637/ENSG00000175899/ENSG00000173369/ENSG00000105426/ENSG00000159189/ENSG00000114455/ENSG00000161929/ENSG00000170458/ENSG00000165810/ENSG00000173372/ENSG00000186074/ENSG00000000971/ENSG00000073754/ENSG00000107485/ENSG00000112936/ENSG00000205403/ENSG00000129988/ENSG00000082074/ENSG00000166278/ENSG00000154096/ENSG00000155659/ENSG00000119508/ENSG00000130768/ENSG00000169224/ENSG00000130202/ENSG00000035720/ENSG00000089127/ENSG00000163599/ENSG00000107338/ENSG00000091831/ENSG00000185507/ENSG00000111331/ENSG00000162711/ENSG00000174885/ENSG00000197766/ENSG00000125730/ENSG00000187474/ENSG00000243649/ENSG00000105974/ENSG00000000003/ENSG00000134545/ENSG00000213047/ENSG00000072694/ENSG00000135426/ENSG00000027075/ENSG00000137628/ENSG00000166523/ENSG00000025434/ENSG00000184588/ENSG00000144802/ENSG00000101916/ENSG00000129657/ENSG00000122188/ENSG00000104312/ENSG00000134321/ENSG00000136848/ENSG00000186834/ENSG00000101017/ENSG00000159403/ENSG00000139178/ENSG00000204475/ENSG00000136869/ENSG00000090376/ENSG00000188313/ENSG00000239998/ENSG00000254087/ENSG00000108984/ENSG00000117280/ENSG00000163563/ENSG00000055332/ENSG00000223865/ENSG00000118503/ENSG00000104783/ENSG00000126759/ENSG00000145675/ENSG00000126262/ENSG00000244731/ENSG00000174130/ENSG00000135077/ENSG00000237693/ENSG00000088888/ENSG00000166501/ENSG00000101336/ENSG00000197122/ENSG00000160856/ENSG00000177885/ENSG00000114423/ENSG00000135218/ENSG00000177189/ENSG00000075426/ENSG00000154451/ENSG00000249437/ENSG00000108771/ENSG00000105373/ENSG00000101695/ENSG00000103313/ENSG00000160446/ENSG00000079385/ENSG00000184584/ENSG00000138794/ENSG00000125347/ENSG00000100906/ENSG00000102760/ENSG00000007047/ENSG00000171791/ENSG00000169398/ENSG00000172673/ENSG00000124357/ENSG00000149269/ENSG00000103490/ENSG00000163874/ENSG00000179344/ENSG00000196352/ENSG00000186818/ENSG00000160293/ENSG00000215301/ENSG00000182326/ENSG00000130775/ENSG00000120690/ENSG00000117228/ENSG00000073331/ENSG00000163932/ENSG00000106100/ENSG00000197329/ENSG00000120885/ENSG00000146072/ENSG00000068079/ENSG00000081189/ENSG00000081237/ENSG00000121060/ENSG00000126456/ENSG00000137752/ENSG00000141293/ENSG00000163564/ENSG00000091106"
"GO:0050730","GO:0050730","regulation of peptidyl-tyrosine phosphorylation",163,0.507108905469002,1.87278648883783,6.37684206683117e-06,0.00139700996990087,0.00119886273350114,2482,"tags=41%, list=19%, signal=34%","ENSG00000145431/ENSG00000109321/ENSG00000116106/ENSG00000019991/ENSG00000116285/ENSG00000170962/ENSG00000135333/ENSG00000175505/ENSG00000087589/ENSG00000138798/ENSG00000167244/ENSG00000121594/ENSG00000134352/ENSG00000099985/ENSG00000136960/ENSG00000150337/ENSG00000136244/ENSG00000159733/ENSG00000128342/ENSG00000182578/ENSG00000140285/ENSG00000105974/ENSG00000122025/ENSG00000184557/ENSG00000171150/ENSG00000109670/ENSG00000068001/ENSG00000114315/ENSG00000142192/ENSG00000010610/ENSG00000131370/ENSG00000104312/ENSG00000160712/ENSG00000101017/ENSG00000259207/ENSG00000261371/ENSG00000254087/ENSG00000111859/ENSG00000154237/ENSG00000103966/ENSG00000110944/ENSG00000157873/ENSG00000104432/ENSG00000026508/ENSG00000197122/ENSG00000168811/ENSG00000096968/ENSG00000049130/ENSG00000112964/ENSG00000114423/ENSG00000185122/ENSG00000135218/ENSG00000153162/ENSG00000155307/ENSG00000099250/ENSG00000176108/ENSG00000173193/ENSG00000186818/ENSG00000105329/ENSG00000164136/ENSG00000013364/ENSG00000163932/ENSG00000109743/ENSG00000108342/ENSG00000185338/ENSG00000019582/ENSG00000081237"
"GO:0001819","GO:0001819","positive regulation of cytokine production",388,0.407834384682551,1.64144166935976,6.38837557115819e-06,0.00139700996990087,0.00119886273350114,2183,"tags=31%, list=16%, signal=27%","ENSG00000138061/ENSG00000150637/ENSG00000121807/ENSG00000019991/ENSG00000114455/ENSG00000137033/ENSG00000161929/ENSG00000170458/ENSG00000175445/ENSG00000159674/ENSG00000122223/ENSG00000107485/ENSG00000129988/ENSG00000106366/ENSG00000139329/ENSG00000121594/ENSG00000205755/ENSG00000136634/ENSG00000163737/ENSG00000140968/ENSG00000134352/ENSG00000119508/ENSG00000120738/ENSG00000089127/ENSG00000099985/ENSG00000135046/ENSG00000115594/ENSG00000174059/ENSG00000136244/ENSG00000124882/ENSG00000185507/ENSG00000111331/ENSG00000066294/ENSG00000162711/ENSG00000117586/ENSG00000121236/ENSG00000142405/ENSG00000182578/ENSG00000037280/ENSG00000125730/ENSG00000188906/ENSG00000213047/ENSG00000114013/ENSG00000128604/ENSG00000165168/ENSG00000213015/ENSG00000065675/ENSG00000187608/ENSG00000068001/ENSG00000115415/ENSG00000166523/ENSG00000258227/ENSG00000073150/ENSG00000184588/ENSG00000101916/ENSG00000142192/ENSG00000010610/ENSG00000104312/ENSG00000115604/ENSG00000134321/ENSG00000121053/ENSG00000160712/ENSG00000073861/ENSG00000101017/ENSG00000189171/ENSG00000171522/ENSG00000136869/ENSG00000184988/ENSG00000090376/ENSG00000197471/ENSG00000163794/ENSG00000239998/ENSG00000055332/ENSG00000135245/ENSG00000223865/ENSG00000168071/ENSG00000145675/ENSG00000126262/ENSG00000110944/ENSG00000174130/ENSG00000135077/ENSG00000157873/ENSG00000088888/ENSG00000104432/ENSG00000197122/ENSG00000007171/ENSG00000168811/ENSG00000111335/ENSG00000126391/ENSG00000028277/ENSG00000096968/ENSG00000137642/ENSG00000135218/ENSG00000154451/ENSG00000249437/ENSG00000172216/ENSG00000110492/ENSG00000108771/ENSG00000115602/ENSG00000196083/ENSG00000168961/ENSG00000103313/ENSG00000103257/ENSG00000204642/ENSG00000184584/ENSG00000112062/ENSG00000125347/ENSG00000102760/ENSG00000104998/ENSG00000160685/ENSG00000181722/ENSG00000277632/ENSG00000169692/ENSG00000151651/ENSG00000103490/ENSG00000100219/ENSG00000163702/ENSG00000196352/ENSG00000168495/ENSG00000105329/ENSG00000164136/ENSG00000215301"
"GO:0045765","GO:0045765","regulation of angiogenesis",209,0.470835448994009,1.78841280932125,7.25558194465299e-06,0.0015256256342853,0.00130923598086309,2220,"tags=36%, list=17%, signal=31%","ENSG00000173482/ENSG00000179776/ENSG00000138061/ENSG00000121807/ENSG00000169245/ENSG00000113140/ENSG00000154734/ENSG00000184113/ENSG00000011465/ENSG00000248329/ENSG00000198719/ENSG00000139567/ENSG00000106366/ENSG00000112562/ENSG00000136634/ENSG00000163737/ENSG00000152270/ENSG00000091879/ENSG00000132170/ENSG00000128052/ENSG00000179348/ENSG00000143494/ENSG00000102755/ENSG00000174059/ENSG00000136244/ENSG00000136826/ENSG00000156234/ENSG00000164867/ENSG00000173198/ENSG00000125730/ENSG00000249751/ENSG00000054598/ENSG00000134817/ENSG00000020181/ENSG00000128165/ENSG00000165168/ENSG00000066056/ENSG00000115415/ENSG00000101445/ENSG00000163638/ENSG00000012779/ENSG00000126458/ENSG00000136848/ENSG00000101017/ENSG00000259207/ENSG00000142798/ENSG00000079337/ENSG00000127528/ENSG00000132205/ENSG00000118503/ENSG00000239697/ENSG00000132386/ENSG00000135048/ENSG00000140464/ENSG00000166501/ENSG00000164619/ENSG00000111961/ENSG00000166484/ENSG00000110492/ENSG00000067066/ENSG00000122707/ENSG00000099250/ENSG00000143590/ENSG00000079385/ENSG00000121966/ENSG00000102760/ENSG00000156427/ENSG00000152804/ENSG00000148926/ENSG00000167772/ENSG00000100219/ENSG00000163874/ENSG00000119630/ENSG00000213463/ENSG00000240583/ENSG00000058668"
