"","gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","regulation","gene_name.x","ENTREZID","gene_locus","ALL_1_1","ALL_1_2","ALL_1_3","ALL_1_4","ALL_2_1","ALL_2_2","ALL_2_3","ALL_2_4"
"3317","ENSG00000164919",49.2016785088931,-0.609538276800371,0.635443605502663,-0.959232686460351,0.337441537385121,0.999606199905259,"down","COX6C","1345","8:99869686-99893707",99.431923,50.556686,67.277527,27.286751,62.281971,67.823181,10.852037,18.962034
"3318","ENSG00000164924",233.094296368605,-0.114085075230979,0.553937507783159,-0.205952970557174,0.836827647751156,0.999606199905259,"down","YWHAZ","7534","8:100916523-100953388",492.620544,174.245407,225.308395,97.226524,335.467896,213.933884,130.622955,201.225159
"3319","ENSG00000164929",30.0392843167012,0.613623160032339,1.29532889979309,0.473719964196241,0.635699614859563,0.999606199905259,"up","BAALC","79870","8:103138922-103230305",0.91835,11.276412,45.678997,41.283459,1.45804,6.095346,4.920541,114.398514
"3320","ENSG00000164934",14.0961355863593,0.197397806959785,0.539197155097671,0.366095787215399,0.714293600957375,0.999606199905259,"up","DCAF13","25879","8:103414714-103443453",7.79104,19.193293,19.602579,8.061262,13.537775,14.018989,12.336802,17.010448
"3321","ENSG00000164938",126.225313918526,1.02076612689214,1.3532805222843,0.754290119515728,0.450675033910759,0.999606199905259,"up","TP53INP1","94241","8:94924348-94949378",38.770641,5.002707,167.37532,128.439346,6.660549,8.855311,6.725901,560.52124
"3322","ENSG00000164941",20.0573669546782,-0.159323982773101,0.436002632590889,-0.365419772413618,0.714798083999522,0.999606199905259,"down","INTS8","55656","8:94813311-94903478",19.228148,26.934353,16.801634,28.633432,18.923109,26.306231,7.799654,20.575184
"3323","ENSG00000164944",12.4080923078393,-0.225711476801586,0.516421781027028,-0.437068080964178,0.662061974880489,0.999606199905259,"down","VIRMA","25962","8:94487689-94553529",13.085494,17.629499,14.833212,10.941511,15.863813,12.775927,4.0804,11.589775
"3324","ENSG00000164961",12.4954891231646,-0.193078799151161,0.470509208030712,-0.410361361383938,0.681540885728153,0.999606199905259,"down","WASHC5","9897","8:125024260-125091819",14.627982,15.985225,11.559461,13.526768,10.164193,15.879672,7.229656,12.216989
"3325","ENSG00000164985",10.8548211122446,-0.486267557625914,0.547552631792385,-0.888074550996391,0.374500650885745,0.999606199905259,"down","PSIP1","11168","9:15464066-15510995",12.820724,7.410593,12.524492,21.011383,12.041542,7.906186,5.940637,8.709783
"3326","ENSG00000165025",28.7307905412641,-0.0411917382137571,0.742571779902076,-0.0554717258703113,0.955762654743296,0.999606199905259,"down","SYK","6850","9:90801787-90898549",59.514534,40.191147,3.602928,22.296181,60.78796,27.812952,13.211572,13.807701
"3327","ENSG00000165029",19.1048138096403,-0.391579472980254,0.727768926141953,-0.538054674931086,0.59053930267745,0.999606199905259,"down","ABCA1","19","9:104781006-104928155",29.355576,6.312622,38.685406,12.177693,14.003348,21.97039,20.997999,6.246886
"3328","ENSG00000165030",54.5140835031626,1.30242912345308,0.779588799213847,1.67066166774905,0.0947885243293942,0.999606199905259,"up","NFIL3","4783","9:91409045-91423832",49.173264,29.927567,44.222,3.697446,104.446747,32.813087,125.420944,28.704708
"3329","ENSG00000165119",218.874330811517,0.154839647661457,0.346359695033772,0.447048689214139,0.654839905458675,0.999606199905259,"up","HNRNPK","3190","9:83968083-83980616",251.307831,222.15918,248.987457,139.845657,220.730408,230.031708,185.843384,240.957214
"3330","ENSG00000165168",25.0881867991762,1.48444592029475,0.956467389150761,1.55200892067296,0.120660089132304,0.999606199905259,"up","CYBB","1536","X:37780011-37813461",24.335016,11.280565,8.461955,12.76043,129.505585,12.816566,14.345536,2.227479
"3331","ENSG00000165169",17.5560985215693,-1.14632885519774,0.99633767211285,-1.15054251915098,0.24992049223594,0.999606199905259,"down","DYNLT3","6990","X:37836757-37847571",36.449383,10.289026,43.125023,6.230676,0.468205,15.442038,7.560122,16.913254
"3332","ENSG00000165175",17.1488560866208,0.397273792585555,0.746528772214058,0.532161394673803,0.594614218431137,0.999606199905259,"up","MID1IP1","58526","X:38801432-38806537",26.246883,12.153007,16.245335,7.018746,53.444618,7.649628,10.63318,7.645009
"3333","ENSG00000165195",15.3570203842371,-0.187033832199408,0.669287548461632,-0.279452131791946,0.779897868492853,0.999606199905259,"down","PIGA","5277","X:15319451-15335580",15.266816,10.45218,34.472771,5.559851,18.42614,13.236316,15.183794,9.072719
"3334","ENSG00000165209",29.6923532598929,0.191802986944503,0.518457471820559,0.369949315748096,0.711420255418725,0.999606199905259,"up","STRBP","55342","9:123109500-123268576",16.941713,43.322063,10.895041,54.170174,33.545235,35.73476,17.277308,35.61776
"3335","ENSG00000165219",28.9170706370637,-0.666232355878085,0.415799703303897,-1.60229156150011,0.109091150833813,0.999606199905259,"down","GAPVD1","26130","9:125255217-125367207",32.247589,27.221453,48.646645,39.824902,19.474033,25.108965,18.251764,22.730505
"3336","ENSG00000165233",58.4447610791426,0.269481859385321,0.810857810185148,0.332341695424737,0.739631258983157,0.999606199905259,"up","CARD19","84270","9:93096217-93113283",128.154755,25.77879,46.695168,11.6756,59.213707,26.951292,27.235373,123.635948
"3337","ENSG00000165244",10.1421630354456,-0.75364786042772,0.724043718157601,-1.04088723032561,0.297927888936585,0.999606199905259,"down","ZNF367","195828","9:96385941-96418370",23.754393,11.512866,8.452304,9.708557,18.787645,6.428844,3.154417,3.021632
"3338","ENSG00000165280",44.5043893139594,0.473563672045581,0.443466017417527,1.0678691341522,0.285579547313955,0.999606199905259,"up","VCP","7415","9:35056064-35072627",30.358488,38.670544,58.991837,25.704523,51.761009,42.698265,59.086479,41.134331
"3339","ENSG00000165283",22.6752801204978,-0.337096017089373,0.433751605683281,-0.777163733050283,0.437062176208338,0.999606199905259,"down","STOML2","30968","9:35099776-35103195",34.409843,32.085285,21.349024,21.361069,32.661156,17.569456,11.945646,16.029613
"3340","ENSG00000165312",44.5371171193012,0.37716434150446,0.811502535833201,0.46477284401485,0.642094136726453,0.999606199905259,"up","OTUD1","220213","10:23439458-23442390",43.101383,16.039089,87.481651,4.199315,54.639172,32.54459,35.614235,65.998627
"3341","ENSG00000165355",14.7909181705421,-0.00161110781380729,0.63971796783074,-0.0025184657846496,0.997990557157723,0.999606199905259,"down","FBXO33","254170","14:39397669-39432500",23.131502,11.7663,19.896626,5.261157,10.674443,11.992487,11.311361,21.414761
"3342","ENSG00000165392",20.5697261424824,-0.326523427663539,0.460902685128201,-0.708443318295521,0.478669999794528,0.999606199905259,"down","WRN","7486","8:31033788-31175916",21.127926,25.997761,28.244818,22.292931,18.207602,31.881226,10.316779,12.014389
"3343","ENSG00000165406",14.7389061777299,0.181333551863618,0.53829699399255,0.336865250758075,0.736218481704839,0.999606199905259,"up","8-Mar","220972","10:45454585-45594906",14.877799,8.275146,20.202595,14.171322,9.722886,19.070475,12.140523,18.107193
"3344","ENSG00000165458",24.7255620547248,0.413432594833784,0.629830502377997,0.656418819464636,0.511554684900662,0.999606199905259,"up","INPPL1","3636","11:72223701-72239147",22.259937,18.132734,14.100526,38.059071,20.007294,12.715723,53.61581,15.138773
"3345","ENSG00000165487",17.7382724077792,0.106941426088752,0.414915318885512,0.257742775986202,0.796605430663376,0.999606199905259,"up","MICU2","221154","13:21492691-21604181",13.700551,19.134195,19.869913,20.463827,21.682728,23.728756,10.550302,14.815594
"3346","ENSG00000165494",65.5233173391395,1.09639882156482,0.44281090919075,2.4759977652053,0.0132864409856943,0.894367284637023,"up","PCF11","51585","11:83156988-83187451",45.508766,47.058517,49.401852,32.60516,75.398277,51.025684,81.519012,121.840385
"3347","ENSG00000165502",25.609928033381,0.033868479974168,0.586803275326519,0.0577169238793397,0.953974112861883,0.999606199905259,"up","RPL36AL","6166","14:49618519-49624107",33.388271,22.081352,37.77187,9.513646,41.234123,18.028225,12.726366,29.321207
"3348","ENSG00000165507",24.3360217399721,-0.697300361840211,1.07992413513712,-0.645693840106342,0.518477650648195,0.999606199905259,"down","DEPP1","11067","10:44959770-44978810",78.521965,1.583234,31.569592,5.388523,5.453155,8.318996,10.891112,41.97554
"3349","ENSG00000165512",38.2958856369323,-0.39085336444762,0.58258287043169,-0.67089745388154,0.502285858469992,0.999606199905259,"down","ZNF22","7570","10:45000923-45005326",70.600151,48.454922,40.623817,21.445513,43.766411,46.297939,7.7138,34.16552
"3350","ENSG00000165516",36.9248539965368,-0.214141569487661,0.470173795112509,-0.455451945033258,0.64878413199738,0.999606199905259,"down","KLHDC2","23588","14:49768130-49786385",43.018524,38.938145,55.241993,27.292242,29.660637,34.963993,17.942125,47.470539
"3351","ENSG00000165525",22.443316543739,-0.0443944909627143,0.415762374323046,-0.106778519905748,0.914964688665828,0.999606199905259,"down","NEMF","9147","14:49782083-49852821",17.400698,25.845133,18.57305,36.823807,15.628645,25.541059,18.962606,23.120882
"3352","ENSG00000165609",23.95257285919,0.273524631556564,0.47792937187883,0.572311826078585,0.567110739276169,0.999606199905259,"up","NUDT5","11164","10:12165330-12196144",19.955502,35.095203,11.2232,30.06786,34.639294,32.608334,10.305338,25.889719
"3353","ENSG00000165629",94.3924786294253,-0.222031398743903,0.502530683178794,-0.441826551444436,0.658614723531163,0.999606199905259,"down","ATP5F1C","509","10:7788147-7807815",136.760712,154.439087,81.404922,60.613476,141.572418,102.03688,26.886438,78.969284
"3354","ENSG00000165630",15.7338646834623,0.163500003314353,0.451138226590625,0.362416646778011,0.717040701508653,0.999606199905259,"up","PRPF18","8559","10:13586939-13630859",19.785757,19.216597,11.809777,12.19586,14.069032,17.147219,13.775751,17.579821
"3355","ENSG00000165637",22.333324827109,0.0870616204720478,0.473823203099679,0.183742838895402,0.854215200431748,0.999606199905259,"up","VDAC2","7417","10:75210154-75231448",21.593138,20.333889,33.69503,13.499041,24.190504,24.571259,20.705082,18.248112
"3356","ENSG00000165650",13.4643652588997,-0.0479401430878018,0.623099956192192,-0.0769381262370285,0.938672767071441,0.999606199905259,"down","PDZD8","118987","10:117277274-117375440",22.528971,9.941883,17.109091,6.160116,21.403585,12.05249,5.973083,12.674546
"3357","ENSG00000165661",14.0891072342803,1.36115939223984,0.866327816260647,1.57118283251605,0.116140186557642,0.999606199905259,"up","QSOX2","169714","9:136206333-136245841",7.578278,11.709062,6.062676,8.134528,5.156804,16.509008,47.325943,3.242608
"3358","ENSG00000165669",22.2952864156428,-0.160657402463925,0.55658586945321,-0.28864800793767,0.772850753405673,0.999606199905259,"down","FAM204A","63877","10:118297925-118342328",32.642387,26.696558,26.740295,11.447298,29.517546,28.929762,6.62002,18.248333
"3359","ENSG00000165671",17.9565981398828,0.251437175888978,0.52369173211583,0.48012439469517,0.63113894295234,0.999606199905259,"up","NSD1","64324","5:177126379-177300215",16.69696,17.240078,11.380296,26.03306,13.157199,21.306627,28.952538,9.900564
"3360","ENSG00000165672",19.9687219965999,0.0277315006415314,0.769725154740107,0.0360277957278073,0.971260195551068,0.999606199905259,"up","PRDX3","10935","10:119167720-119178812",17.288887,34.130337,13.503251,21.765041,51.214989,28.427044,3.164782,4.165477
"3361","ENSG00000165678",35.8940224113013,-0.196201734624627,0.555212105052201,-0.353381586675205,0.723802388197128,0.999606199905259,"down","GHITM","27069","10:84139509-84153568",44.071705,57.783901,41.01627,19.100758,54.598907,43.059635,9.196081,28.044891
"3362","ENSG00000165699",10.760356459374,-0.471892309121225,0.543758786148711,-0.867833901983459,0.385485267810955,0.999606199905259,"down","TSC1","7248","9:132891348-132946874",7.98191,10.166934,15.618404,18.836035,6.598001,9.361271,8.967039,8.692571
"3363","ENSG00000165704",22.189108232567,-0.355349450965023,0.551417493973528,-0.644429048495299,0.519297252870828,0.999606199905259,"down","HPRT1","3251","X:134460165-134520513",24.997993,40.187393,23.854345,18.207838,29.175028,32.234192,4.554088,13.153922
"3364","ENSG00000165716",30.9206188210732,1.32116010291871,0.664676813254957,1.98767292099286,0.0468478756549481,0.999606199905259,"up","DIPK1B","138311","9:136712572-136724742",28.61187,9.238529,10.770151,26.114067,27.219095,24.5023,83.468964,23.705465
"3365","ENSG00000165732",29.4757183719658,0.215354757205858,0.553167353751827,0.389312123619057,0.697045269005321,0.999606199905259,"up","DDX21","9188","10:68956170-68985068",21.963818,35.093903,42.872181,13.388443,44.06591,36.358967,31.743502,12.440405
"3366","ENSG00000165775",11.2273935138646,-0.577537504021329,0.651120711339289,-0.886989914409868,0.375084330467848,0.999606199905259,"down","FUNDC2","65991","X:155025980-155060304",8.443388,13.924376,24.634584,7.629447,7.967252,7.514667,4.640665,13.369072
"3367","ENSG00000165782",9.81735517041356,-0.166317810243789,0.556389448436235,-0.298923372309153,0.764998513466933,0.999606199905259,"down","PIP4P1","90809","14:20457719-20461612",12.109604,8.35753,14.443848,8.706559,10.665497,5.808244,8.258902,9.700161
"3368","ENSG00000165792",11.28844374657,0.0495227854882166,0.523092215999903,0.0946731455247381,0.92457444891394,0.999606199905259,"up","METTL17","64745","14:20989770-20997035",7.71038,15.778558,6.96055,17.797523,17.822191,9.089282,10.088896,8.357535
"3369","ENSG00000165802",10.1370844415936,-0.0213058606247474,0.781552578288264,-0.0272609434305891,0.978251607909524,0.999606199905259,"down","NSMF","26012","9:137447573-137459334",12.122423,2.880533,14.413413,12.534146,10.480939,5.425491,19.451578,2.625345
"3370","ENSG00000165806",12.6365079666915,-1.36992470136198,0.676456795309202,-2.0251473721035,0.0428522338029942,0.999606199905259,"down","CASP7","840","10:113679162-113730907",24.811314,9.393817,30.071451,8.804397,6.903055,8.413265,4.002713,7.710321
"3371","ENSG00000165813",12.561389021918,-0.321438570670512,0.633975643594528,-0.507020378335062,0.612140520117919,0.999606199905259,"down","CCDC186","55088","10:114120862-114174232",11.2447,6.26091,21.100567,20.255615,8.381345,11.092888,5.987668,16.776278
"3372","ENSG00000165819",15.9757671720936,0.400973156236251,0.577091646781849,0.694817120421475,0.487169917580073,0.999606199905259,"up","METTL3","56339","14:21498133-21511342",5.509915,25.374664,6.242842,25.196674,19.375744,13.808536,21.231455,14.815524
"3373","ENSG00000165916",29.6832525528117,-0.297996655420005,0.427175778650065,-0.697597266309704,0.485429091677153,0.999606199905259,"down","PSMC3","5702","11:47418769-47426473",37.855915,39.744301,36.400955,24.392639,42.800369,20.771332,23.760534,15.732906
"3374","ENSG00000165943",13.2275469698462,0.0726944060337922,0.655290504776407,0.110934624420655,0.91166818872905,0.999606199905259,"up","MOAP1","64112","14:93182199-93184923",23.360592,12.482268,14.240243,3.787812,21.374907,10.966898,5.981643,15.129506
"3375","ENSG00000165996",25.4525256007799,0.623972705350732,0.74340550622449,0.839343669271003,0.401276484470106,0.999606199905259,"up","HACD1","9200","10:17580376-17617374",8.540227,9.605742,14.726345,55.164524,25.719002,26.956329,7.700455,55.726673
"3376","ENSG00000165997",18.8176176245525,0.289955688432709,0.584972378460918,0.495674153360185,0.620124325624833,0.999606199905259,"up","ARL5B","221079","10:18659431-18681639",27.847757,16.338129,18.791866,7.436754,33.74683,26.368519,9.592977,12.776892
"3377","ENSG00000166012",67.3654067399905,0.60781440550617,0.402943457986721,1.50843596901429,0.131442983021622,0.999606199905259,"up","TAF1D","79101","11:93729948-93784391",39.954906,63.096745,78.896858,40.535988,72.54702,108.696762,53.762913,78.161804
"3378","ENSG00000166037",15.7185763818063,-0.213367615179323,0.455322418144726,-0.468607752828685,0.639350034653133,0.999606199905259,"down","CEP57","9702","11:95789965-95832693",13.71751,23.954782,12.666716,22.718531,22.837589,17.282862,7.935415,10.198651
"3379","ENSG00000166046",36.6742294194255,0.530688574269638,0.749668173466426,0.707897964796561,0.479008623683279,0.999606199905259,"up","TCP11L2","255394","12:106301929-106347003",50.114269,14.07349,22.67877,39.404831,20.291447,16.893454,19.272249,99.981743
"3380","ENSG00000166073",17.3682905088667,-2.38348543603303,1.13789679734491,-2.0946411323017,0.0362029058762264,0.999606199905259,"down","GPR176","11245","15:39793128-39920892",26.657549,20.198618,62.810955,4.461203,0.107969,1.108602,14.223247,4.493909
"3381","ENSG00000166128",24.1348728182344,-0.263886491244215,0.575074354912872,-0.458873689966918,0.646324873265345,0.999606199905259,"down","RAB8B","51762","15:63189560-63267776",47.817688,15.61598,30.849876,12.063572,30.924416,19.378126,17.63283,17.116993
"3382","ENSG00000166136",14.0944972148649,-0.561779432434318,0.487943328238382,-1.15132106521982,0.249600174052075,0.999606199905259,"down","NDUFB8","4714","10:100523740-100530000",19.983555,17.345901,18.621262,14.742262,16.935219,14.21034,5.489714,9.069584
"3383","ENSG00000166164",16.1961754497002,-0.319682604408778,0.461819907627155,-0.692223525077811,0.488796967255241,0.999606199905259,"down","BRD7","29117","16:50313487-50368934",25.633865,15.796084,18.512959,13.851724,13.621285,16.181986,12.678917,11.515956
"3384","ENSG00000166181",14.1522072183465,-0.26199509028842,0.4656213704001,-0.562678405553621,0.573653891430122,0.999606199905259,"down","API5","8539","11:43311963-43344529",14.846829,17.032097,16.581295,17.256744,19.847336,14.760763,5.936748,10.20955
"3385","ENSG00000166200",38.564925496588,-0.345264870861068,0.567755324264979,-0.608122647388734,0.543106132680083,0.999606199905259,"down","COPS2","9318","15:49106068-49155661",47.964661,36.984264,73.732292,14.703296,28.682465,42.493038,22.602209,36.311146
"3386","ENSG00000166225",18.869078425301,-0.403277088097045,0.585623866489437,-0.688628164208056,0.491057292709377,0.999606199905259,"down","FRS2","10818","12:69470349-69579789",34.417572,13.804545,29.092161,10.197477,14.271622,14.496881,13.062613,19.727633
"3387","ENSG00000166226",148.084144442029,-0.0999267084632394,0.393243311939542,-0.254109111151526,0.799411264672546,0.999606199905259,"down","CCT2","10576","12:69585426-69601570",162.93924,210.837036,178.272522,91.723541,176.974014,161.875259,139.180344,77.614983
"3388","ENSG00000166233",19.7525872610057,-0.134619021727343,0.547879233247983,-0.245709297885381,0.80590727414611,0.999606199905259,"down","ARIH1","25820","15:72474330-72602987",21.187017,13.623213,34.627728,13.92747,11.654583,23.838461,16.768274,18.300728
"3389","ENSG00000166266",25.8177737294426,-0.123718930834776,0.517452501470552,-0.239092342742916,0.811033979221046,0.999606199905259,"down","CUL5","8065","11:108008898-108107761",34.010353,24.551065,36.126194,15.726261,20.822948,32.362598,10.886157,30.666405
"3390","ENSG00000166275",22.0520030583433,-0.202796521043497,0.713437549358954,-0.284252659851891,0.776216762306017,0.999606199905259,"down","BORCS7","119032","10:102854223-102864961",29.339857,23.5285,36.267471,6.659904,22.846281,19.338455,3.915016,32.624451
"3391","ENSG00000166333",10.81261078927,-0.0229369894576329,0.553234099841466,-0.0414598258932442,0.966929319590867,0.999606199905259,"down","ILK","3611","11:6603708-6610874",10.093021,16.175894,7.290279,15.265663,21.375443,9.206624,7.24972,6.389122
"3392","ENSG00000166349",20.2973594065332,-1.73710014111257,0.615841779663442,-2.82069225972601,0.00479201487248995,0.571554043695105,"down","RAG1","5896","11:36510709-36593156",33.439106,10.470182,32.38319,58.471016,15.343797,9.668019,6.719398,5.040077
"3393","ENSG00000166377",17.0054630126344,0.269677034106499,0.416209518165572,0.647935768732753,0.517026494881668,0.999606199905259,"up","ATP9B","374868","18:79069285-79378287",12.285868,17.509161,12.739388,23.721756,19.571238,22.424648,17.455408,12.978384
"3394","ENSG00000166436",9.90453313686608,0.248277861092609,0.521707889662074,0.475894396102436,0.634149614747126,0.999606199905259,"up","TRIM66","9866","11:8602452-8689104",9.129791,13.7045,7.196873,8.584433,12.763083,6.55535,10.397607,10.53562
"3395","ENSG00000166441",94.9310420204081,0.117703917895705,0.336628050060661,0.349655704194866,0.726597100567298,0.999606199905259,"up","RPL27A","6157","11:8682788-8714759",108.762314,97.462357,98.393623,79.195137,108.393021,97.864784,58.272755,115.925072
"3396","ENSG00000166451",11.9966127097742,-0.53237460920556,0.672776243730259,-0.791310059127189,0.428763079887121,0.999606199905259,"down","CENPN","55839","16:81006498-81033114",21.44438,17.754414,12.847066,7.970553,20.596825,11.099765,6.132668,1.750017
"3397","ENSG00000166471",11.4669740896884,-0.169724982080927,0.483152773745365,-0.35128636593604,0.725373522405575,0.999606199905259,"down","TMEM41B","440026","11:9280144-9314636",11.654994,13.186611,14.649831,10.939601,10.054912,11.254943,8.602355,11.315324
"3398","ENSG00000166478",11.0162829430207,0.332391779097989,0.571355826946582,0.581759673082086,0.560728570816335,0.999606199905259,"up","ZNF143","7702","11:9460319-9528524",8.105697,11.763921,14.133595,7.181695,20.833334,7.648629,6.853441,12.207689
"3399","ENSG00000166479",27.2300119406255,-0.265794733910153,0.455776307444004,-0.583169264327783,0.559779359725708,0.999606199905259,"down","TMX3","54495","18:68673688-68715108",20.741369,43.865932,21.886385,44.287899,26.504944,38.839169,9.913266,22.404903
"3400","ENSG00000166483",15.1538730085573,-0.107609557857367,0.645420396382491,-0.166727854372912,0.867584187676176,0.999606199905259,"down","WEE1","7465","11:9535880-9593457",8.21499,12.209479,17.112881,30.888514,17.090282,6.023803,8.079453,23.515085
"3401","ENSG00000166501",25.8625394329659,0.915507394872884,0.627448317765795,1.45909610234163,0.144538658865626,0.999606199905259,"up","PRKCB","5579","16:23835983-24220611",13.121413,16.141966,4.557749,46.739094,56.373272,19.928915,26.651962,29.029856
"3402","ENSG00000166508",63.2940575258181,-0.421176406593904,0.548782615465561,-0.767474032020125,0.44279972691182,0.999606199905259,"down","MCM7","4176","7:100092728-100101940",72.357056,109.670891,53.52549,79.459854,107.792831,49.527649,49.023632,11.45423
"3403","ENSG00000166532",30.1000554003555,0.623968681583334,0.436226856121753,1.43037658692243,0.15260896429935,0.999606199905259,"up","RIMKLB","57494","12:8681600-8783095",13.170213,25.247978,23.828407,41.285454,32.481037,54.760857,26.863605,27.799347
"3404","ENSG00000166548",9.85202596402501,1.2074661051162,0.730927511862302,1.65196423109009,0.0985418427559625,0.999606199905259,"up","TK2","7084","16:66508003-66552544",2.623711,5.391544,4.990404,12.507002,10.984909,7.237994,7.136513,26.164383
"3405","ENSG00000166557",16.6278924968122,-0.382373871766213,0.576272019161784,-0.663530171606101,0.506991062515058,0.999606199905259,"down","TMED3","23423","15:79311112-79427432",14.882042,34.793503,20.411221,11.00045,28.607124,11.551424,7.011532,10.059954
"3406","ENSG00000166582",11.2489518110255,-1.43915724504502,0.94534115434188,-1.52236812968005,0.127916865789091,0.999606199905259,"down","CENPV","201161","17:16342534-16353656",29.44224,34.049259,5.87282,1.574773,13.483788,8.491763,3.033286,1.244787
"3407","ENSG00000166598",107.737124769153,0.375019605767201,0.557388511256175,0.672815456712638,0.5010647030605,0.999606199905259,"up","HSP90B1","7184","12:103930107-103957160",50.59911,141.788651,114.233597,95.489029,95.451378,108.344299,206.029907,42.267834
"3408","ENSG00000166669",27.6566819171725,0.406294707885028,0.489356459337016,0.830263298119083,0.406389934072252,0.999606199905259,"up","ATF7IP2","80063","16:10326434-10483638",22.141781,38.068974,16.44026,28.251028,56.414406,13.773286,24.20628,28.750233
"3409","ENSG00000166710",884.670227003264,-0.21914616448071,0.571185543127179,-0.383668962069504,0.701223819921685,0.999606199905259,"down","B2M","567","15:44709946-44718877",1257.449951,1018.370056,1208.605103,434.04718,317.207611,1217.339111,483.524872,1069.806763
"3410","ENSG00000166734",12.7173826346974,1.04319531155633,0.554956536556547,1.87977840215967,0.0601382851481009,0.999606199905259,"up","CASC4","113201","15:44288719-44435574",6.009634,12.828915,8.210302,9.391791,14.407785,27.961056,6.581524,17.872843
"3411","ENSG00000166747",34.5664562964089,0.0433132913048709,0.436294326844037,0.0992753942463116,0.92091961443792,0.999606199905259,"up","AP1G1","164","16:71729000-71809201",36.967281,25.086691,50.280399,27.827995,29.58988,33.193436,32.843853,36.367195
"3412","ENSG00000166783",13.8671017612044,-0.139058447280321,0.536132962287325,-0.259373060531571,0.795347413234314,0.999606199905259,"down","MARF1","9665","16:15594387-15643154",7.315801,13.940174,16.296352,26.321291,10.337327,19.599316,10.086257,10.686968
"3413","ENSG00000166794",34.4097295881605,0.0424301801171259,0.460543249303076,0.0921307177585038,0.926594182991484,0.999606199905259,"up","PPIB","5479","15:64155812-64163205",39.646893,41.837605,39.666111,20.300386,59.290565,25.497965,21.993856,31.173935
"3414","ENSG00000166797",31.2528807104471,0.509784194496797,0.649490600660786,0.784898494263269,0.432513084959351,0.999606199905259,"up","CIAO2A","84191","15:64072565-64093857",37.085281,42.043667,15.782439,15.718486,63.466496,57.438263,6.15846,24.874657
"3415","ENSG00000166801",16.285777882724,0.0678021814071581,0.599008272586908,0.113190726255489,0.909879347792741,0.999606199905259,"up","FAM111A","63901","11:59142748-59155039",7.239241,24.596025,5.839496,34.45314,14.065402,14.918779,16.544016,16.613342
"3416","ENSG00000166803",12.3300542387567,-0.846784082160488,0.829889219792881,-1.02035797304588,0.307558718045992,0.999606199905259,"down","PCLAF","9768","15:64364304-64387687",25.218473,17.206968,10.06029,15.709728,22.686996,10.172052,3.899268,0.342882
"3417","ENSG00000166848",18.377266421716,0.184627125240348,0.521254056082223,0.354197963710856,0.723190529528463,0.999606199905259,"up","TERF2IP","54386","16:75647773-75761872",19.232759,17.853205,23.600086,10.125968,19.090553,12.478074,16.740595,24.915886
"3418","ENSG00000166855",11.6582090029441,-0.277744960690628,0.509237240891275,-0.545413686172116,0.585469029621267,0.999606199905259,"down","CLPX","10845","15:65148219-65235775",12.062172,15.675144,15.986133,9.650026,12.620888,11.739376,4.588418,10.983217
"3419","ENSG00000166887",25.3460032594633,0.0386226178701895,0.569672234367601,0.0677979644085426,0.9459464642024,0.999606199905259,"up","VPS39","23339","15:42158701-42208316",13.04305,29.800056,13.416421,55.735947,14.625617,22.158043,29.883141,28.256369
"3420","ENSG00000166888",18.1765262609799,0.260806641852658,0.606077236528009,0.430319150982674,0.666963498018353,0.999606199905259,"up","STAT6","6778","12:57095408-57132139",8.234246,27.640793,11.69453,24.98797,18.519619,8.476913,31.268373,14.729297
"3421","ENSG00000166900",23.0638260421806,-0.503835711699748,0.782528690547677,-0.643855896640828,0.519668883182754,0.999606199905259,"down","STX3","6809","11:59713456-59805882",27.123373,5.290706,58.326748,16.426706,18.145763,8.464413,26.419735,17.598864
"3422","ENSG00000166902",16.0603353104154,0.0165051356006664,0.520956492203255,0.0316823685810347,0.974725355662313,0.999606199905259,"up","MRPL16","54948","11:59806140-59810778",20.784534,18.278736,14.911773,13.611599,25.852383,22.056875,5.49607,12.123462
"3423","ENSG00000166912",32.059626834968,-0.148761329975277,0.549920636142684,-0.270514180043753,0.786764709350382,0.999606199905259,"down","MTMR10","54893","15:30930065-30991628",42.844173,36.653748,42.530121,16.365997,21.704844,22.516008,19.69875,48.326454
"3424","ENSG00000166913",18.5575992113251,-0.505445631336566,0.418845519534662,-1.20675907408086,0.227524941410767,0.999606199905259,"down","YWHAB","7529","20:44885702-44908532",20.285006,18.595373,23.828159,30.033791,20.039192,18.24906,8.664389,13.10464
"3425","ENSG00000166925",15.5232665464145,-0.136363437897606,0.608127209759693,-0.224235054293149,0.822574408486937,0.999606199905259,"down","TSC22D4","81628","7:100463359-100479232",19.520721,10.942092,10.044204,28.625298,11.44497,6.648934,23.021461,12.537733
"3426","ENSG00000166938",15.7226301976856,-0.258876836046719,0.474070419599374,-0.546072535522234,0.585016077798763,0.999606199905259,"down","DIS3L","115752","15:66293217-66333898",14.697832,27.165058,7.547622,25.97394,18.125469,15.967531,11.888615,9.633602
"3427","ENSG00000166946",27.4534439146824,0.0368808783463743,0.56309857146322,0.0654963095547175,0.947778844577534,0.999606199905259,"up","CCNDBP1","23582","15:43185118-43197177",38.034061,34.559761,29.108532,11.276366,32.470535,25.215815,11.123035,39.094486
